V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
3.982323158625837,3.337450570478685,3.3538811129279344,3.840576521871717,6.456090124116145,3.465380686501369,4.8151724698025715,5.63225008162536,5.7043748598835045,6.787822372618073,4.350877837972922,0.38655368096974746,1.889482320003537,4.787756951889389,4.291635474278516,4.1665945480408855,2.2323100309547774,1.8766016153149303,9.043538134791168,7.688735309600957,2.9160844362365688,2.783189621937432,0.6092463967058077,1.8893425313774188
5.143450560583732,2.6544919981676354,2.866610833521271,5.6826550890184455,5.689300475810759,0.6655650705696179,1.3770645276566913,7.3150522135697,7.2375650677287275,6.090105517460044,4.002662954315881,1.5820050819412006,1.3442515931578958,2.180162983776201,4.709436499980986,4.636965086434548,3.700766450715196,5.971797990434058,11.474356066082596,7.611084374183492,2.1592610895100184,2.2659767118830736,4.3694665300491025,8.254960343293062
4.340862216270666,0,0.432926044829357,5.8442214909639,3.4590299931209363,1.4069176333345002,2.2939889902715964,5.488163530047471,5.3868428016388235,3.416777925033197,0.3489759283080297,4.640282095557549,2.5499248483591783,2.123771321311241,3.710508301851794,3.828077401499063,5.40729550596712,7.270362149152745,10.56634025307504,8.52471149794098,8.268836553768045,8.353077090217962,9.567907641264966,10.757713463443881
3.7154470295438595,0.6684607553808447,0.9223408411540183,4.183455978241603,5.881275108473993,0.294942234248897,0.07430485986941356,0.9387212288784073,1.6498834322345823,9.536216237542188,2.7033242231099663,9.229222806303188,4.636661546039735,1.7636464351412398,2.423159862710787,2.643165502234313,5.300298972472875,7.17008052000489,9.025147781559314,7.316102315814552,7.661171781463091,7.703533368993015,8.157304894676635,9.802117075730354
4.124288361074784,4.998415924361211,4.968135841884136,4.869993546968372,3.481743748310523,1.1038782648028655,2.433884503616652,4.871008597596272,5.050823127418109,7.174999218584454,6.8835902791568655,8.62832858058165,5.1465128913706275,0.9754666632212562,0.7126513884846218,0.9088230950901914,3.3612113961753325,7.253606810110919,6.501512815444256,1.2813145859900177,3.466610188015117,3.7889499281130963,7.433148983646115,9.492333959792258
8.184961580495488,10.335831110815738,10.159652225234357,7.933825311464866,4.184814890822766,4.287684057829693,8.695351112248353,9.932287885840978,9.928787129075575,9.583908450392219,5.273181169383889,3.980163500972495,3.642615322182127,2.332302937878156,1.1451093070134322,1.3510148961409534,3.8839737849364577,7.131809329225145,6.432156177368639,3.305684107385437,1.7343756593552904,2.103177245250723,6.020614389242053,8.466124996803778
3.081419045755949,9.993035209996265,10.0488804747498,10.582445839676545,9.498838967351768,7.933407306545343,11.920871579714115,8.283712039714437,8.51671119320409,9.579182591788687,2.8322157056070756,3.7541666696414477,9.363690663603938,5.602222849451829,4.570412428745741,4.578369867868719,4.8822567276892705,6.258972701129804,4.879599082127361,1.955408500189764,1.5291078952424253,2.0441582866086367,6.947266917003713,6.6496400223777865
7.307692048590269,10.020364793106642,9.97060300655363,8.980758199760407,5.276175250835473,2.268900988296469,9.2751267605066,1.234475481985836,2.064876087235975,8.521283316949251,0.13271579616392298,2.2619574170414323,10.175908560405274,4.785153185777243,5.3156880729197535,4.197777820810038,3.695682883161282,7.727165414402662,2.142165062883815,1.8622304272015444,3,3.154844882069119,4.638585597249713,5.644930889018302
5.742197896135802,6.32886683804971,6.365863948934786,6.309990071505818,2.743513791687845,0.9948358741853935,3.93255153673165,3.384905499936709,3.608570988856993,4.977156243106583,1.4764650608472172,1.584638721496941,3.014048829889438,3.1403910402761177,2.841059658282915,0.3271904267621453,0.9581918617071467,2.595401281396634,0.10781496034590142,1.158236920238722,2.47517264270561,2.7492326372012448,5.00752353921072,5.090368645920816
3.4973816033035723,7.327794647365522,7.166060479012924,5.919564007071441,5.666643152742782,4.244329580554767,4.3556639529412164,2.3064758019533325,2.4276779497621126,3.412740584462196,3.152184344854729,0.5680327264671836,2.58181835521217,1.5709312073985502,1.6603626042330721,2.1202339542786057,0.1878108424660611,1.5062118928762545,0.5585986086652457,0.735235946472716,0.7386561973123597,0.9433540252009983,2.9338505804023916,5.996477063038882
3.6553927074940575,6.039664225465694,6.536869045825583,10.164258733508115,10.739236600214634,6.089751693115489,5.132383107243802,3.3054045262681044,3.145259412146511,1.7954212412027952,0.34415429253103735,0.8287026516854359,2.004819764739815,4.137580239418899,4.180216534886422,4.226450453318261,1.8585329827599697,5.012855167156234,1.5257676741254433,0,0,0.3545804868022673,3.4948566839931905,7.19048428198008
3.17107707792209,2,2.7289244523872505,7.891562089137457,7.792576389169736,1.67312026609924,4.459962323915287,3.391333154046922,3.1837688495686556,1.6140173811578995,1.0220902781286505,1.1774449135320588,2.0062457673431586,7,6.2103735111323966,1.1914685753827094,4.294305985853618,2.8827669054699117,0.6752876807291962,0.2626245803693934,0.2592045677898248,0.31978849339093185,1.536330543981657,6.723097342089591
