V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
99.2245551163359,98.15871956940444,88.58123710288342,69.49666116418149,58.70551964479054,70.20550371681486,86.1783481502763,94.41822759842233,97.1385558065442,98.75784592117527,99.24119691506763,98.85991198725443,99.63212555495747,97.15209950523722,98.35277255843893,88.29019153293196,90.37261785369822,81.24190085926503,78.31161996219261,77.71544078714983
96.899561115988,77.21863104132953,54.80886248264391,49.173597862186504,55.08927492641593,73.47167130023925,92.44635613662902,98.73261417574007,99.49575840478018,99.88765810047292,98.85164682361581,99.52133341218213,100,99.5022226344246,99.79956341221303,88.53444762210748,77.0488654850993,88.1058351306061,83.56448302308488,89.24763202749578
77.97257946782561,57.895551445653396,42.95706163063632,48.19697782243107,77.32667317133682,92.717292545395,97.54253619600722,97.95176036181351,99.27622589393714,97.72133101356411,98.77016620963386,99.89260013356476,100,100.00000000000001,100.00000000000001,95.77783453326545,92.46000958233276,83.01081183303128,80.37427569856055,90.96587731823476
63.36314462415244,55.214236404326385,52.335385879462194,74.89110639521726,92.5898754339377,97.39156981887967,98.13730880755318,96.79964590093653,97.15156071836552,98.74346466379274,99.20910636456259,99.75271492624267,100.00000000000001,100,100,99.54263828274114,97.0028531998507,86.10535736218142,85.45320778036245,93.21673269743215
81.51628149458439,87.35051087263055,87.41653006194171,93.02589589433195,96.91589313553573,96.21392533993975,95.5839118234967,96.42947637155699,96.94266321055134,97.38164373851649,98.55365979662677,99.69514309882828,100,100,100.00000000000001,98.24382340195953,88.20509045961285,82.75228919387244,86.83324896394748,89.66748855450638
90.64771661531694,97.08230600918534,97.58567530091507,98.14037943731365,97.57517492803106,76.32226365709798,72.84187496919854,71.86380533094419,68.9646832396619,88.68032495780105,99.20439797656917,99.94653071705663,100,100.00000000000001,98.83848385327019,96.81964900701047,89.2672066408862,89.78864320400015,93.88060295896432,94.40488599220741
88.45727708851967,96.86021422456027,98,98.13717643947697,96.83002134017946,75.84930605228556,61.80771463983167,48.11015398922085,57.626159430258,88.60522403569053,99.89073708677196,100,97.70766680625464,97.80435123018727,96.94064094189774,96.09653004927226,72.8147545819433,69.95937018385928,80.70818174948303,92.19010275422276
69.90543682537292,91.08650907797822,99.08290133293528,98.51454552548209,96.64074478477248,75.30422591824929,60.28696733564565,76.58957480709276,88.89610999471071,96.99931531529023,100,100,98.407538661484807,96.7495298033931,96.09871293485881,81.48243673670774,67.33814130595215,58.137864269001184,67.18845602702748,79.17506745310645
80.0359266889651,94.68436702624136,98.82847070876757,97.56354580462295,96.12450545246678,75.58502233051381,72.66933027390232,89.55458304143866,98.23180783024986,99.77731889282474,98.30810998282088,96.92955543343352,96.99694310298807,96.36996897829486,95.42393983798243,76.95355918510018,59.10777710557656,59.3954510371053,67.4366621550863,83.38371369720188
87.19526009787631,97.071436637501,97.05721248803277,95.17078631914836,95.46797920022719,92.8027739402565,93.62555247759568,97.82003726873268,99.77263260358981,100.00000000000001,97.41263343820808,96.05288018758421,96.10760137443857,96.05025340811105,79.23819084592523,64.39164857892705,60.26786455323761,64.91472200893416,84.39078421638966,94.44620290270393
72.03620685560826,63.92738622382904,56.92294827809849,66.62098004289027,88.0453217101751,97.21450119150781,99.03864482445582,99.88395668908531,98.89015200215356,94.98862103336474,95.6772033445878,96.27573898024805,96,86.31288863212379,63.73075299243716,58.379054326431515,80.93381496920126,91.83413335694843,97.1230057175306,99.48017726045214
53.96403185180704,33.22516859516196,31.948521937731677,49.10551055712975,75.65287430038858,94.30008833771275,99.60585319703802,100.00000000000001,97.56103981996924,95.66917069129714,97.0111925309002,96.61223074360363,90.3477420973649,74.99864092117895,55.92785610000418,64.59379505093716,88.10407048326131,96,98.68505275591876,100
34.194325158670125,21.274958846989687,33.832864654800176,54.67331967880084,76.18662958821011,93.30615285892985,99.3813467713168,99.99999999999999,95.69580838793198,92.93391252737528,93.96283307662826,94.97571971375872,80.05519640564982,60.866346937871704,60.69523157320003,83.12492146913465,97.30115782597167,97.15621009591311,92.2733857882588,94.46453021685842
31.467498530373717,21.537823018407433,43.89715073604549,63.07525571480879,84.65499605584283,97.67381069100493,99.88231628228543,99.99999999999999,99.24375055394783,94.8999345177384,83.04047186072938,74.0902046353281,60.57189299351076,55.24178794646848,64.1731517727827,86.73002230119283,96.35437666590762,96.75196194940906,95.70848304649815,95.71220478113085
40.37962526154321,31.73571123568154,52.11302390984832,81.18828320318082,94.2802109713005,98.61133701381156,100,98.90852687852303,99.42040354467161,97.07056115618596,93.72130032963852,81.56616500784219,67.42123553079134,58.451860851975425,63.41382727254519,80.48068380120745,93.03221870227566,96.08394367089133,85.06168790679465,78.11379687615295
